00401000  type_info_destructor_dealloc
0048D750  sub_48D750
0048D7B0  sub_48D7B0
0048D7F0  sub_48D7F0
0048D930  placeBuildingMsg
0048D9A0  refreshLayer3And4
0048DA30  sub_48DA30
0048DAF0  sub_48DAF0
0048DBD0  CMDRECV_PlaceBuildingAllowed
0048DCE0  sub_48DCE0
0048DDA0  sub_48DDA0
0048DDC0  refreshScreen
0048DE70  sub_48DE70
0048E010  cmdRECV_PlaceBuildingNormal
0048E0A0  cmdRECV_PlaceBuildingAddon
0048E190  cmdRECV_PlaceBuilding
0048E1E0  placebuildingRefineryCheck
0048E210  doPlacebuildingChecking
0048E310  sub_48E310
0048E430  placebuildingRefineryProc
0048E490  placebuildingNormalProc
0048E4E0  sub_48E4E0
0048E5D0  CMDACT_Build
0048E6E0  pracebuildingProc
0048E730  issuePlacebuildingOrder
0048E850  getSfxPanFromXDistance
0048E8D0  getSfxVolumeFromScreenDistance
0048E940  rndGetSfxBetween
0048E980  sub_48E980
0048E9F0  resetUnitAttackNotifyTimer
0048EA20  getUnitPissSfxOrBldgWhatSfx
0048EAB0  GetRndYesSfx
0048EAE0  resetAllUnitAttackNotifyTimersInRange
0048EB30  unitCanPlaySFX
0048EBC0  MuteUnitSpeech
0048EC10  playUnitSFX
0048ED50  BWFXN_PlaySndFromSrc
0048EE30  DisplayErrorMsgIDWithSFX
0048EF30  get_statTxt_Str_0
0048EFF0  playBuildPlacementSound_0
0048F070  playUpgradeCompleteSound
0048F150  playResearchCompleteSound
0048F230  doAttackNotifyEvent
0048F310  PlayBuildingCompleteSound
0048F440  playMorphingCompleteSound
0048F4D0  PlayWorkerActionSound
0048F5A0  playBuildingLandSound
0048F630  playBuildPlacementSound
0048F6C0  PlayWorkerErrorSound
0048F7B0  SetWorkerError
0048F8A0  PlayBuildingLiftoffSound
0048F910  selectBuildingSFX
0048FB40  sub_48FB40
0048FC70  prepareMessageTeamFilter
0048FDB0  prepareMessageAllyFilter
0048FF10  msgfltr_OK
00490000  sub_490000
004900A0  sub_4900A0
004900C0  sub_4900C0
00490110  sub_490110
004901F0  sub_4901F0
00490250  sub_490250
00490300  sub_490300
00490570  sub_490570
00490850  allyfltr_VisionBox
004908E0  sub_4908E0
00490960  allyfltr_AllianceBox
00490A10  msgfltr_SendToText
00490A50  sub_490A50
00490C40  allyfltr_AllyVictoryBox
00490D70  AllyFltr_CustomCtrlID
00490E10  msgfltr_EditBox
00490E40  msgfltr_MainBox
00490E90  sub_490E90
00490EF0  msgfltr_Main
00490FE0  CMDACT_AllyVisionPair
00491310  allyFltr_Main
00491460  Unit__SpendEnergy
00491480  Unit__HasEnergy
004914B0  sub_4914B0
00491570  InitializeBurrowedUnitsLinkedListRef
004915C0  writeBurrowedUnitIndex
004916E0  sub_4916E0
00491790  secondaryOrd_Cloak
00491810  sub_491810
00491870  GetUnitMaxEnergy
00491A50  getCloakingTech
00491A90  getCloakingSomething
00491B30  ApplyCloakingOrder
00491C00  GetDarkArchonEnergy
00491C20  secondaryOrd_CloakNearbyUnits
00491DB0  sub_491DB0
00491E80  getSpellStatString
00492020  sub_492020
00492140  canCastSpell_0
00492370  RemoveOverlays2
00492450  sub_492450
00492620  sub_492620
004926D0  sub_4926D0
00492850  orders_Spell
00492BA0  EMPShockwaveHit
00492CC0  sub_492CC0
00492DA0  ApplyUnitEffects
00492EB0  sub_492EB0
00492F70  RestoreAllUnitStats
00493100  removeFromPsiProviderList
00493180  sub_493180
00493290  sub_493290
004932C0  sub_4932C0
004932D0  secondaryOrd_ShieldBatteryRecharging
00493360  sub_493360
004934B0  sub_4934B0
00493520  unitCanRechargeShields
004935F0  RemoveAllPylonAuras
00493640  createPylonAura
004936B0  sub_4936B0
00493790  sub_493790
00493900  sub_493900
00493920  Orders_Harvest5
00493990  orders_RechargeShields2
00493A80  orders_cloakNearbyUnits
00493B10  orders_CompletingArchonSummon
00493BF0  sub_493BF0
00493CA0  sub_493CA0
00493DD0  orders_RechargeShields1
00493F70  orders_InitPsiProvider
00494030  CreateAllPylonAuras
00494100  hideAllPsiFields
00494160  sub_494160
004942D0  sub_4942D0
00494400  sub_494400
00494470  orders_Recall
00494690  orders_WarpingDarkArchon
004948B0  orders_WarpingArchon
00494B70  AttackFlyToTarget
00494BB0  sub_494BB0
00494BD0  sub_494BD0
00494C10  sub_494C10
00494CE0  packFlingyData
00494DA0  initializeFlingyArray
00494F90  getFlingyHaltDistance
00494FE0  sub_494FE0
00495080  sub_495080
00495100  SetUnitMovementSpeedEx
004951C0  SetUnitMovementSpeed
00495240  sub_495240
00495300  sub_495300
00495370  packUnpackFlingyData
00495400  sub_495400
004955C0  AppearOnTarget
004955F0  uflunstableRandomize
004956C0  sub_4956C0
004957A0  sub_4957A0
00495840  sub_495840
004958C0  sub_4958C0
00495980  sub_495980
00495A50  ReadFlingyArray
00495B50  WriteFlingys
00495CB0  sub_495CB0
00495E80  sub_495E80
00495EE0  sub_495EE0
00495F20  turnGraphic
00495F90  sub_495F90
00496030  sub_496030
00496140  sub_496140
00496170  _turnGraphic
00496190  sub_496190
004961F0  UpdateImage
00496330  UpdateImages
00496360  sub_496360
00496460  ISCRIPT_CreateFlingy
00496560  sub_496560
004965D0  sub_4965D0
004967E0  centerviewUnitGroup
00496940  sub_496940
00496B40  selectUnitGroup
00496D30  selectSingleUnitFromID
00496F00  clearUnitSprites
00496FF0  sub_496FF0
00497000  isImageRefreshable
004970A0  refreshImage
00497110  createUnitBuildingSpriteValidityArray
00497230  initializeSpriteArray
00497310  unpackSpriteData
00497380  packSpriteData
00497430  setAllImageGroupFlagsPal11
00497460  getSpriteUnderlay
00497480  sub_497480
00497530  sub_497530
00497590  removeSelectionCircleFromSprite
004975D0  removeSelectionCircle
00497620  removeSelectionCircleAndHPBar
004976C0  refreshAllVisibleSprites
00497750  refreshCarryableSprite
004977C0  sub_4977C0
00497880  playIdleIscript
00497920  spriteToIscriptLoop
00497A10  sub_497A10
00497B40  SpriteDestructor
00497C30  sub_497C30
00497CE0  drawImage
00497DC0  setSpriteColoringData
00497E10  sub_497E10
00497E80  updateSpriteFlagOnPalette
00497ED0  sub_497ED0
00497FD0  sub_497FD0
004980F0  sub_4980F0
00498150  sub_498150
00498170  sub_498170
004981B0  updateCarryableSpriteFlag
00498260  sub_498260
004982D0  sub_4982D0
004983A0  refreshSpriteData
00498470  sub_498470
00498570  ReadSpritesArray
00498740  writeSprites
004989A0  RemoveAllSelectionCircles
00498A10  sub_498A10
00498A90  sub_498A90
00498B20  sub_498B20
00498B50  sub_498B50
00498C30  sub_498C30
00498C50  drawSprite
00498CB0  sub_498CB0
00498CF0  updateImageDataLocations
00498D40  drawAllSprites
00498D70  sub_498D70
00498E00  CreateImageOverlay
00498EA0  CreateOverlay
00498F40  sub_498F40
00499030  initSpriteData
004990F0  createSprite
00499210  sub_499210
004993C0  CreateDamageOverlay
00499580  CreateBuildingFlames
00499660  sub_499660
004997E0  sub_4997E0
00499820  sub_499820
00499860  sub_499860
00499900  InitializeSpriteArray
00499A10  CreateDashedSelection
00499A60  CreateAllSelectionCircles
00499BB0  sub_499BB0
00499D00  playSpriteIscript
00499D50  GameResultText
00499E20  sub_499E20
00499EC0  createLeagueFile
0049A040  StoreString
0049A060  sub_49A060
0049A110  sub_49A110
0049A170  sub_49A170
0049A270  isRgnIdNeighbor
0049A2C0  isSelectedUnitGroupEnabled
0049A350  compareUnitRank
0049A410  sub_49A410
0049A480  sub_49A480
0049A500  sub_49A500
0049A740  sub_49A740
0049A7F0  sub_49A7F0
0049A850  getActivePlayerFirstSelection
0049A8C0  sub_49A8C0
0049AB00  sub_49AB00
0049AE40  CreateNewUnitSelectionsFromList
0049AEF0  selectMultipleUnitsFromUnitList
0049AF80  sub_49AF80
0049B060  sub_49B060
0049B0E0  getColourID
0049B130  setPlayerColours
0049B1E0  sub_49B1E0
0049B2B0  AI_CloakUnit
0049B360  sub_49B360
0049B440  sub_49B440
0049B500  sub_49B500
0049B5B0  PlaySoundFromDirect
0049B690  sub_49B690
0049B870  setAlliance
0049B8D0  sub_49B8D0
0049B9F0  sub_49B9F0
0049BB90  sub_49BB90
0049BC20  sub_49BC20
0049BD40  sub_49BD40
0049BE20  sub_49BE20
0049BF20  sub_49BF20
0049BFD0  updateScreenPosition
0049C0C0  moveToXScrIncrease
0049C1A0  moveToXScrDecrease
0049C280  moveToYScrIncrease
0049C360  moveToYScrDecrease
0049C440  MoveScreen
0049C4C0  sub_49C4C0
0049C620  sub_49C620
0049C780  drawMapTiles
0049C8C0  getRegionNeighborsFromId
0049C9A0  SAI_GetRegionIdFromPx
0049C9F0  SAI_GetRegionIdFromPxEx
0049CA70  getRegionCenterFromId
0049CAA0  getRegionCenterFromId2
0049CB40  getRegionIdFromUnit
0049CB60  unitHasPathToDest
0049CBB0  unitHasPathToUnit
0049CC40  sub_49CC40
0049CCA0  sub_49CCA0
0049CCE0  airTrainingProc
0049CDC0  sub_49CDC0
0049D3E0  sub_49D3E0
0049D640  sub_49D640
0049D660  sub_49D660
0049D6C0  sub_49D6C0
0049D7C0  sub_49D7C0
0049D8E0  sub_49D8E0
0049DA40  sub_49DA40
0049DCA0  sub_49DCA0
0049DCE0  sub_49DCE0
0049DE00  sub_49DE00
0049DE50  sub_49DE50
0049DEA0  sub_49DEA0
0049DEF0  false
0049DF10  sub_49DF10
0049E010  sub_49E010
0049E1C0  getOrderEnergyCost
0049E1F0  InitializeEmptyUnitsLinkedListRef
0049E300  sub_49E300
0049E340  sub_49E340
0049E3F0  sub_49E3F0
0049E4E0  sub_49E4E0
0049E530  displayLastNetErrForPlayer
0049E590  sub_49E590
0049E6C0  ReadUnitDataInfo
0049E790  ReadUnitDataInfoEx
0049E8A0  sub_49E8A0
0049E910  ReadUnitsArray
0049EB70  sub_49EB70
0049EC30  sub_49EC30
0049ECF0  sub_49ECF0
0049EFA0  sub_49EFA0
0049F170  sub_49F170
0049F380  resetOrdersUnitsDAT
0049F4A0  sub_49F4A0
0049F6A0  sub_49F6A0
0049F7A0  sub_49F7A0
0049F860  sub_49F860
0049FA40  updateUnitStrength
0049FD00  sub_49FD00
0049FDD0  sub_49FDD0
0049FED0  replaceUnitWithType
004A0080  sub_4A0080
004A01F0  sub_4A01F0
004A0320  sub_4A0320
004A06C0  UnitConstructor
004A0740  _UnitDestructor
004A0960  Init_AI_UnitData
004A0990  UnitDestructor
004A09D0  CreateUnit
004A0AD0  AI_CreateUnit
004A0E20  AI_Alliance
004A0EC0  getClosestEnemyUnitToRegionPlayer
004A0F90  getClosestEnemyUnitToRegionAll
004A10F0  SaveWriteAIData
004A1140  sub_4A1140
004A1180  LoadGameAI
004A11E0  canCastSpell
004A1240  AI_DecloakAfterNuke
004A1290  CastOrder
004A13C0  AI_CastSpellBehaviour
004A1C20  orders_Neutral
004A1D80  orders_AIPatrol
004A1E50  sub_4A1E50
004A1EF0  orders_RescuePassive
004A2130  AI_SwitchRescue
004A2380  AI_Move_DT
004A2450  AI_UnitBehaviour
004A2830  AI_TrainingUnit
004A2B00  AI_Loop
004A2BF0  TickCounterInit
004A2C20  randomizePlayerValues
004A2CA0  getElapsedGameTimeSeconds
004A2CF0  updateDropCountdownTimerTxt
004A2D60  sub_4A2D60
004A2F80  updateCountdownDropTimer
004A3010  GetPlayerNames
004A3150  dropTimerProc
004A3250  Timeout_BINDLG
004A3320  loadTimeoutDlg
004A3380  timeoutProcDropdown
004A34C0  minimapPing
004A3570  MiniMapUpdate
004A3720  CreateMinimapSurface
004A37A0  sub_4A37A0
004A3870  sub_4A3870
004A3A00  sub_4A3A00
004A3A40  minimapVisionUpdate_192_256
004A3B30  minimapVisionUpdate_96_128
004A3C00  minimapVisionUpdate_64
004A3D70  getMinimapCursorPos
004A3E20  killMinimapPreviewDlg
004A3EB0  minimapGameResetMouseInput
004A3EE0  MinimapImageUpdate
004A3FD0  drawUnitBox
004A4150  sub_4A4150
004A41B0  minimapSurfaceUpdate_192_256
004A4240  minimapSurfaceUpdate_96_128
004A42B0  minimapSurfaceUpdate_64
004A4400  setMapSizeConstants
004A4650  drawMinimapUnitBox
004A47B0  drawMinimapUnitBox2
004A48E0  drawAllMinimapUnitBoxes
004A49F0  sub_4A49F0
004A4A70  sub_4A4A70
004A4AC0  drawAllMinimapBoxes
004A4C40  drawShowHideTerrainContextHelp
004A4CE0  minimapGameUpdate
004A4D20  minimapGameMouseUpdate
004A4E00  sub_4A4E00
004A4E40  sub_4A4E40
004A4F10  sub_4A4F10
004A4FE0  sub_4A4FE0
004A5110  drawStatLBBtnsContextHelp
004A5200  minimapPreviewUpdateState
004A5230  sub_4A5230
004A5310  MinimapGameRightclickEventMoveto
004A53C0  MinimapGameClickEvent
004A5440  minimapPreviewMouseUpdate
004A5490  sub_4A5490
004A54F0  sub_4A54F0
004A5570  MinimapButtonInteract
004A55F0  MinimapGameTargetOrder
004A5650  MinimapImageInteract
004A5770  updateMinimapPreviewDlg
004A5900  MiniMapPreviewInteract
004A5A80  load_gluMinimap
004A5D10  load_MinimapPreview
004A5E70  getArchiveName
004A5EF0  getMusicVolume
004A5F50  stopMusic
004A6030  FadeMusicProc
004A6140  PlayMusic
004A6250  playNextMusic
004A62B0  playRadioFreeZerg
004A6310  DLGMusicFade
004A6490  LoadRecentMapsRegistry
004A6510  sub_4A6510
004A6580  sub_4A6580
004A6660  sub_4A6660
004A66C0  sub_4A66C0
004A6770  sub_4A6770
004A68D0  sub_4A68D0
004A6A00  sub_4A6A00
004A6A30  sub_4A6A30
004A6A70  _?AULISTENTRY@@_0
004A6B60  _?AULISTENTRY@@
004A6CB0  sub_4A6CB0
004A6DD0  sub_4A6DD0
004A6EE0  LoadRecentMapsCombobox
004A7050  fileExt
004A7210  sub_4A7210
004A73C0  sub_4A73C0
004A7540  sub_4A7540
004A7740  sub_4A7740
004A79D0  sub_4A79D0
004A7C30  scenarioError
004A7F50  sub_4A7F50
004A7FC0  sub_4A7FC0
004A8050  sub_4A8050
004A8590  LoadScenarioSingle
004A8790  sub_4A8790
004A87F0  sub_4A87F0
004A8880  CreateCharacterFile
004A8940  LoadCharacterData
004A8A40  verifyCharacterFile
004A8AB0  enumFiles
004A8B90  getPlayerForce
004A8CD0  sub_4A8CD0
004A8CF0  sub_4A8CF0
004A8D10  sub_4A8D10
004A8D40  sub_4A8D40
004A8DE0  sub_4A8DE0
004A8E50  sub_4A8E50
004A8F30  sub_4A8F30
004A9010  sub_4A9010
004A9130  sub_4A9130
004A91E0  sub_4A91E0
004A9210  sub_4A9210
004A9250  sub_4A9250
004A94C0  sub_4A94C0
004A95D0  sub_4A95D0
004A99C0  sub_4A99C0
004A9A10  sub_4A9A10
004A9A30  sub_4A9A30
004A9C90  sub_4A9C90
004A9D80  sub_4A9D80
004AA190  sub_4AA190
004AA4B0  sub_4AA4B0
004AA620  sub_4AA620
004AA930  sub_4AA930
004AA960  sub_4AA960
004AA9B0  sub_4AA9B0
004AA9D0  sub_4AA9D0
004AA9F0  sub_4AA9F0
004AAA10  sub_4AAA10
004AAAB0  sub_4AAAB0
004AABB0  sub_4AABB0
004AABF0  sub_4AABF0
004AAC60  sub_4AAC60
004AAC90  sub_4AAC90
004AACC0  sub_4AACC0
004AAD00  sub_4AAD00
004AAD40  getGameTypeString
004AADA0  sub_4AADA0
004AADF0  sub_4AADF0
004AAE20  sub_4AAE20
004AAEA0  eventSetGameType
004AAF50  sub_4AAF50
004AAFA0  sub_4AAFA0
004AAFF0  sub_4AAFF0
004AB050  sub_4AB050
004AB0A0  DestroyGameTemplates
004AB0B0  sub_4AB0B0
004AB0E0  sub_4AB0E0
004AB110  sub_4AB110
004AB150  Template_Constructor
004AB230  beginComputerAIScriptExecution
004AB310  sub_4AB310
004AB5B0  IsBNetGame
004AB620  loadTRGFile
004AB6C0  sub_4AB6C0
004AB750  readTemplate
004AB840  InitUseMapSettingsTemplate
004AB860  LoadGameTemplates
004AB980  sub_4AB980
004ABA20  sub_4ABA20
004ABAF0  chooseTRGTemplate
004ABC90  sub_4ABC90
004ABF50  sub_4ABF50
004ABFE0  BNLoadImage
004AC110  BNStringToData
004AC250  sub_4AC250
004AC300  BattleGetCursor
004AC380  BattleGetResource
004ACD50  DrawTextConstructor
004ACE70  createFont
004ACF20  sub_4ACF20
004ACF80  _SDlgDialogBoxIndirectParam
004AD040  sub_4AD040
004AD0B0  BattlePlaySound
004AD140  sub_4AD140
004AD190  initializeProviderStruct
004AD230  SelectGame
004AD330  loadMenu_gluBNRes
004AD390  sub_4AD390
004AD400  sub_4AD400
004AD460  sub_4AD460
004AD560  sub_4AD560
004AD5B0  sub_4AD5B0
004AD640  sub_4AD640
004AD6B0  gluCustm_ListboxEntryUpdate
004AD850  sub_4AD850
004AD950  sub_4AD950
004AD980  sub_4AD980
004ADA80  sub_4ADA80
004ADAC0  sub_4ADAC0
004ADB10  sub_4ADB10
004ADD90  sub_4ADD90
004ADEA0  sub_4ADEA0
004ADEE0  sub_4ADEE0
004ADF20  gluCustm_raceDropdown
004ADFE0  sub_4ADFE0
004AE1F0  sub_4AE1F0
004AE250  sub_4AE250
004AE320  sub_4AE320
004AE3C0  sub_4AE3C0
004AE420  sub_4AE420
004AE660  gluCustm_typeDropdown
004AE710  gluCustm_SubType
004AE790  sub_4AE790
004AE860  gluCreate_GameSpeed_Slider
004AE920  sub_4AE920
004AED40  gluCustm_RaceSlot
004AED80  gluCustm_PlayerSlot
004AEDE0  gluCustm_Player1
004AEE40  sub_4AEE40
004AEED0  sub_4AEED0
004AF020  gluCustm_GameListboxUpdate
004AF100  sub_4AF100
004AF1B0  gluCustmLoadMapFromList
004AF400  sub_4AF400
004AF490  gluCustm_GameType
004AF510  gluCustm_CustomCtrlProc
004AF5C0  gluCustm_Interact
004AF6D0  loadMenu_gluCustm
004AF8E0  sub_4AF8E0
004AF920  joinModemGame
004AF970  Device_Constructor
004AFA30  InitializeDevice
004AFA90  callback
004AFAD0  sub_4AFAD0
004AFB60  sub_4AFB60
004AFBF0  sub_4AFBF0
004AFC60  sub_4AFC60
004AFD80  sub_4AFD80
004AFE30  sub_4AFE30
004AFEA0  sub_4AFEA0
004AFF50  sub_4AFF50
004B0010  sub_4B0010
004B0070  sub_4B0070
004B0140  sub_4B0140
004B01F0  sub_4B01F0
004B02F0  sub_4B02F0
004B03C0  sub_4B03C0
004B0410  gluModem_CustomCtrlID
004B0440  glumodemlist_loop
004B04D0  gluModemStatusDlgProc
004B0560  PhoneNumber_Constructor
004B07C0  sub_4B07C0
004B0970  sub_4B0970
004B0AE0  sub_4B0AE0
004B0C60  load_gluATZoneList
004B0DC0  load_gluModemList
004B0F20  gluModemEntry_loop
004B0FB0  InitializeModem
004B1060  load_gluModemStatus
004B1310  DeleteGluModemEntry
004B13A0  load_gluModemEntry
004B14D0  _?AU_PHONENUMBER@@_2
004B1820  gluModem_Main
004B19C0  loadMenu_gluModem
004B1B50  verifyCheatCode
004B1DC0  campaignTypeCheatStrings
004B1EE0  makeCheatHash
004B1FA0  cheatActivation
004B2350  _radioFreeZergCheat
004B23E0  CommandLineCheatCompare
004B2500  sub_4B2500
004B2570  sub_4B2570
004B25A0  sub_4B25A0
004B25E0  gluCmpgn_CampaignButton
004B26E0  sub_4B26E0
004B27A0  sub_4B27A0
004B2810  sub_4B2810
004B28B0  gluCmpgn_Main
004B2930  loadMenu_gluCmpgn
004B2A90  resourceScoreCalc
004B2AF0  structureScoreCalc
004B2B30  unitScoreCalc
004B2B70  overallScoreCalc
004B2BD0  sub_4B2BD0
004B2D50  sub_4B2D50
004B2DF0  sub_4B2DF0
004B2FC0  sub_4B2FC0
004B30A0  sub_4B30A0
004B3140  sub_4B3140
004B31C0  sub_4B31C0
004B3220  endgameData
004B34D0  sub_4B34D0
004B3600  sub_4B3600
004B3670  DLG_GlueScoreFillEnd
004B3820  sub_4B3820
004B38A0  sub_4B38A0
004B3A40  sub_4B3A40
004B3B80  sub_4B3B80
004B3BC0  sub_4B3BC0
004B3FD0  gluScore_PlayerRaceIcon
004B4160  gluScore_PlayerScoreTotal
004B42D0  sub_4B42D0
004B43F0  DLG_GlueScoreFill
004B4520  sub_4B4520
004B4600  sub_4B4600
004B47C0  gluScore_Tab
004B4960  gluScore_SaveReplay
004B4A00  gluScore_CustomCtrlID
004B4A30  gluScore_Main
004B4AF0  loadMenu_gluScore
004B4E70  sub_4B4E70
004B4EE0  sub_4B4EE0
004B4F10  sub_4B4F10
004B4F50  gluExpCmpgn_CampaignButton
004B5050  sub_4B5050
004B5110  sub_4B5110
004B5180  sub_4B5180
004B5220  gluExpCmpgn_CustomCtrlID
004B52A0  loadMenu_gluExpCmpgn
004B53D0  sub_4B53D0
004B5450  LoadPCXFromResource
004B55A0  sub_4B55A0
004B5640  sub_4B5640
004B5790  sub_4B5790
004B57B0  sub_4B57B0
004B5920  sub_4B5920
004B59A0  sub_4B59A0
004B5B20  sub_4B5B20
004B5CC0  sub_4B5CC0
004B5E80  sub_4B5E80
004B5EF0  sub_4B5EF0
004B6010  SaveGame_Constructor
004B61C0  sub_4B61C0
004B62A0  DeleteSavedGame
004B6340  gluLoad_List
004B6410  gluLoad_Main
004B6490  loadMenu_gluLoad
004B6530  sub_4B6530
004B6570  sub_4B6570
004B65D0  sub_4B65D0
004B6660  sub_4B6660
004B67F0  sub_4B67F0
004B6810  sub_4B6810
004B68C0  sub_4B68C0
004B6930  sub_4B6930
004B6A20  sub_4B6A20
004B6B10  sub_4B6B10
004B6C30  sub_4B6C30
004B6C70  sub_4B6C70
004B6CC0  sub_4B6CC0
004B6D60  sub_4B6D60
004B6E10  sub_4B6E10
004B6E50  load_gluPEdit_BINDLG
004B7180  load_gluPOK_BINDLG
004B73B0  load_gluPOKCancel_BINDLG
004B75E0  load_gluGameMode_BINDLG
004B7820  loadmenu_GluHist
004B7A70  load_gluPOKSplitBINDLG
004B7CB0  sub_4B7CB0
004B7D10  sub_4B7D10
004B7DA0  sub_4B7DA0
004B7DF0  DestroyGameNodes
004B7E10  sub_4B7E10
004B7E60  sub_4B7E60
004B7EF0  gluJoin_MapStatsLabel
004B7F50  GameNode_Destructor_0
004B8090  updateDLGSpeedSetting
004B8340  sub_4B8340
004B8460  sub_4B8460
004B84A0  gluJoin_Listbox
004B8560  gluJoin_CustomCtrlID
004B8590  gluJoin_Main
004B86C0  loadMenu_gluJoin
004B8870  bootReason
004B8940  gluChat_Button
004B89A0  sub_4B89A0
004B89F0  updateMinimapPreviewDisplayOffOn
004B8C80  updatePasswordDisplay
004B8D70  sub_4B8D70
004B8D90  sub_4B8D90
004B8DE0  sub_4B8DE0
004B8E70  gluChat_GameStatsLabel
004B8ED0  gluChat_Textbox_Interact
004B8F10  sub_4B8F10
004B9170  sub_4B9170
004B91C0  printLobbyString
004B9300  DLG_GlueCountdown
004B9480  sub_4B9480
004B96A0  gluChat_Listbox_Interact
004B9730  BootPlayerMessageBox
004B9770  gluChat_DlgOKCreate
004B9810  gluChat_CustomCtrlID
004B9830  getErrorStringPair
004B98D0  SendLobbyMessage
004B9910  gluChat_startGame
004B9A50  MinimapPreviewProc
004B9AC0  gluChat_HoverMinimapPreview
004B9B10  sub_4B9B10
004B9BF0  sub_4B9BF0
004B9C20  gluChat_Main
004B9E70  loadMenu_gluChat
004BA120  get_tFontGam_PCX_0
004BA160  get_tFontGam_PCX
004BA1A0  DlgPszTextMemFree
004BA240  sub_4BA240
004BA290  sub_4BA290
004BA330  sub_4BA330
004BA3C0  sub_4BA3C0
004BA530  ListBNGateways
004BA610  Provider_Constructor
004BA740  GatewayListProc
004BA7E0  sub_4BA7E0
004BAA80  sub_4BAA80
004BAB10  getGameList
004BACB0  sub_4BACB0
004BAD10  selConn_ConnectionList_Interact
004BAD70  sub_4BAD70
004BADE0  _BeginBNET
004BAE20  ConnSel_Interact
004BAF30  loadMenu_gluConn
004BB0B0  packetErrHandle
004BB1A0  sub_4BB1A0
004BB2D0  sendMessage_Fast
004BB300  doNetTBLError
004BB430  BigPacketError
004BB530  ReceiveTurns
004BB5A0  CreateSoundBuffer
004BB600  SetCooperativeLevel
004BB640  DSoundCreate
004BB740  sub_4BB740
004BB890  sub_4BB890
004BB8E0  sub_4BB8E0
004BB9B0  parseSection
004BBA50  sfxdata_cleanup
004BBA90  sub_4BBA90
004BBAF0  sub_4BBAF0
004BBC00  sub_4BBC00
004BBCF0  sub_4BBCF0
004BBD80  parseWaveFile
004BBE50  PlayBriefingWAVBegin
004BBEB0  sub_4BBEB0
004BBF50  stopSounds
004BBFD0  PlayTransmissionLocation
004BC100  stopAllSound
004BC110  muteSfx
004BC180  DSoundDestroy
004BC270  _PlayTransmissionLocation
004BC2C0  playSoundId
004BC310  j_queryMusic
004BC320  muteBgm
004BC450  initVolume
004BC490  StreamedSFX_Constructor
004BC620  DSoundThread
004BC8C0  LoadSoundProc
004BCA30  sub_4BCA30
004BCA80  sub_4BCA80
004BCB20  LoadBtnSfxFile
004BCB70  DSoundInit
004BCCF0  playsound_init_UI
004BCD70  sub_4BCD70
004BCDC0  drawTilesToScreen2
004BCEA0  sub_4BCEA0
004BCF50  sub_4BCF50
004BD0C0  get_chk_String
004BD0F0  getGroundHeightAtPx
004BD190  DestroyMapData
004BD350  RefreshLayer5
004BD3A0  sub_4BD3A0
004BD3F0  sub_4BD3F0
004BD500  sub_4BD500
004BD580  ScreenUpdateProc
004BD630  InitializeGameLayer
004BD6F0  initMapData
004BDB30  sub_4BDB30
004BDD60  sub_4BDD60
004BDDD0  sub_4BDDD0
004BDE60  loadColorShiftTilesetImages
004BDFA0  cursorUpdateProc
004BE060  cursorRefresh
004BE0B0  RefreshCursor_0
004BE120  drawCursor
004BE1A0  updateCursorImage
004BE280  statLb_Static_Update3
004BE370  StatLb_Static_Update
004BE3D0  statLb_Static_Update2
004BE430  sub_4BE430
004BE670  sub_4BE670
004BE860  hideLeaderboard
004BEB40  hideLeaderboardCmd
004BEB90  sub_4BEB90
004BEC00  ToggleLeaderboardList
004BEC40  sub_4BEC40
004BECF0  statlb_Dlg_Interact
004BED70  load_statlb
004BEED0  getNameFromPath
004BEF80  LoadFileToSBigBuf
004BF020  readDATFileData
004BF390  WriteDATFileData
004BF520  LoadMap
004BF5D0  ReadMapData
004BF7A0  CMDRECV_MinimapPing
004BF820  CMDRECV_VoiceEnable
004BF9C0  CMDRECV_Vision
004BFA80  templarMergePartner
004BFB10  CMDRECV_restartGame
004BFB40  CMDRECV_ShiftDeselect
004BFCD0  CMDRECV_CancelNuke
004BFDB0  CMDACT_Unload
004BFF30  CMDRECV_CancelAddon
004BFFC0  CMDRECV_CancelUpgrade
004C0070  CMDRECV_CancelResearch
004C0100  CMDRECV_CancelTrain
004C0300  CMDACT_TargetOrder
004C0380  CMDACT_RightClickOrder
004C0400  CMDACT_UseCheat
004C0420  CMDACT_ResumeGame
004C0450  CMDACT_PauseGame
004C0480  CMDACT_ChangeGameSpeed
004C04D0  ModifyAllianceStatus
004C0600  CMDACT_SaveGame
004C0660  CMDRECV_Decloak
004C0720  CMRECV_Cloak
004C07B0  CMDACT_HotkeyUnit
004C0860  CMDACT_Select
004C0AD0  CMDRECV_UseCheat
004C0B00  CMDRECV_ResumeGame
004C0BC0  CMDRECV_PauseGame
004C0CD0  CMDRECV_MergeDarkArchon
004C0E90  CMDRECV_MergeArchon
004C1050  CMDRECV_Nothing
004C1240  CMDRECV_ReaverStop
004C1430  CMDRECV_CarrierStop
004C1620  CMDRECV_Liftoff
004C1800  CMDRECV_TrainFighter
004C1910  CMDRECV_BuildingMorph
004C1990  CMDRECV_UnitMorph
004C1AC0  CMDRECV_Unburrow
004C1B20  CMDRECV_Upgrade
004C1BA0  CMDRECV_Research
004C1C20  CMDRECV_Train
